what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604024990072
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604024997931
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604025057557
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604025248311
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604025252236
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604052055560
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604052072591
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604052095730
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604052776460
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604052809829
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604052830943
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604052840925
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604052874922
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604053436547
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604053489008
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604053490293
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604053513707
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604053525414
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604053525799
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604053530569
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604053532350
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604053535012
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604053535285
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604053541842
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604053543222
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604053543705
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604053544150
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604053544407
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604053545414
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604053547285
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604053591776
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604053627107
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604053643458
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604053643801
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604053658186
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604053665699
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604053677615
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604053694973
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604054258397
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054268158
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054288977
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054300614
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604054313130
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604054536437
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054620107
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054646652
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604054660379
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604054664110
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604054668477
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604054672943
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604054673430
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604054700396
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604054704967
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604054707356
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604054710382
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604054712879
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054741931
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054747682
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054755405
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604054774656
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604054778003
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054811243
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054814791
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054820063
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054824211
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604054825695
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054831214
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054834646
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054838760
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054841702
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604054881238
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604054883134
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054913203
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054917301
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054922174
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054926752
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604054928214
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054933941
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054937552
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054941475
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054945689
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604054957940
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604054960592
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054990582
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604054994926
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604055006437
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604055011425
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604055015377
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604055019275
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604055023953
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604055027953
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604055040122
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604055043256
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604055106199
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604055110135
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055161454
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055185252
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604055207920
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604055297459
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055298946
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055299163
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604055307581
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055308935
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604055311283
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604055342688
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604055365810
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055370238
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604055384267
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604055385049
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055391439
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055507704
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055512579
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604055546801
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055557953
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055559740
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604055588244
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055593133
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055600600
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055600734
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055600985
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.text.contentAssist.proposals",1604055620693
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055629523
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055630850
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604055639055
started,bundle,org.springframework.ide.eclipse.boot.launch,3.9.14.202007241544-CI-B2599,"org.springframework.ide.eclipse.boot.launch",1604055643322
started,bundle,org.eclipse.m2e.launching,1.16.0.20200318-1040,"org.eclipse.m2e.launching",1604055643328
opened,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604055643788
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1604055644079
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1604055644122
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1604055644123
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1604055644124
started,bundle,org.springframework.ide.eclipse.boot.restart,3.9.14.202007241544-CI-B2599,"org.springframework.ide.eclipse.boot.restart",1604055644186
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1604055644231
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055655275
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055661598
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055665044
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055669694
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055671704
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604055678658
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604055682628
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055682898
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604055694313
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055694646
activated,view,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.PackageExplorer",1604055715450
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055716726
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055742854
executed,command,org.eclipse.ui.workbench.texteditor,3.14.200.v20200421-1954,"org.eclipse.ui.edit.text.showInformation",1604055742882
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055744694
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055744733
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1604055753056
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055755826
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055758269
started,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1604055758579
opened,view,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.DebugView",1604055758655
opened,view,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.VariableView",1604055759052
activated,perspective,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.DebugPerspective",1604055759289
opened,view,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.ExpressionView",1604055760843
opened,view,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.BreakpointView",1604055760967
opened,view,org.eclipse.jdt.debug.ui,3.11.0.v20200525-2012,"org.eclipse.jdt.debug.ui.DisplayView",1604055761069
started,bundle,org.eclipse.m2e.binaryproject,1.16.0.20200318-1040,"org.eclipse.m2e.binaryproject",1604055761267
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1604055767000
opened,editor,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1604055767449
activated,editor,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1604055767481
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055772887
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055773729
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055774670
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055776877
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055777702
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055778367
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055779020
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055779675
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055780264
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055781028
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055781694
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055782379
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055782989
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055784092
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1604055786499
