what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604073716113
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604073775816
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604073991812
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604073995035
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604073995045
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604074005030
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074006790
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604074032190
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074050714
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604074063277
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074065238
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074067703
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604074076270
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604074079790
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604074082015
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604074083933
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604074086608
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604074088681
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604074090650
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604074096230
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604074098704
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604074101821
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604074104078
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604074106496
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604074108588
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604074109608
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604074112141
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604074112150
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604074120885
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074123435
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074148661
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074152853
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604074176280
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604074182582
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604074182591
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604074188047
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074189613
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074196420
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074206714
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074213573
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074216795
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604074220504
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604074222754
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604074222763
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604074232042
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074235377
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074257544
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074267480
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604074272519
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604074276025
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604074276040
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604074279610
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074281631
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074288551
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074329093
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604074329374
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074333262
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074339320
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074341036
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074573580
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074591288
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074830785
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604074832473
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074857852
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074858069
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074862199
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604074862283
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074867222
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074881967
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604074884043
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074887102
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074901496
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074905099
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074974044
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604074974609
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075064098
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075067534
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075067803
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604075077654
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075078760
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604075095419
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075156421
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075164688
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075166749
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075168504
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604075169599
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604075170083
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075173407
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604075177133
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075178757
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.paste",1604075182298
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604075189910
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075191349
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604075204516
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604075213685
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075213937
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075214174
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604075221897
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604075223506
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075223776
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075224079
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604075229784
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604075233023
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075233279
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075233519
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604075239569
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604075243218
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075243488
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075243725
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604075248257
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075251185
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075259000
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075299183
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075305291
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075310923
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075317542
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604075321297
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075324614
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075329862
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604075335687
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075336443
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075348076
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604075352918
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075353720
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075473990
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604075475126
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075485533
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075485771
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604075486706
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075489252
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075491697
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075491924
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.delete",1604075492066
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075517068
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604075518281
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.delete",1604075518298
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075518318
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075518743
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075518996
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075519266
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075519497
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075519718
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604075521873
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1604075525787
