what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055816760
activated,view,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.VariableView",1604055829968
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1604055835085
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1604055837256
opened,editor,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1604055837401
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepInto",1604055840997
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055845503
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055847138
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055848076
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055848791
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055849630
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055850344
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055851914
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055852552
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055853033
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055853271
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055853465
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055853641
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055853813
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055854003
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055854195
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055854312
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055854543
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055855352
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055857497
closed,editor,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1604055857786
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055859833
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055867306
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1604055870045
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055873809
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1604055876180
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1604055880529
activated,view,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.BreakpointView",1604055894845
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604055904996
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055905184
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055947924
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604055972824
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604055982806
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.StepOver",1604055991272
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604055991555
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1604055994356
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1604055997145
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1604055998297
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1604055999199
activated,view,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.BreakpointView",1604056002247
executed,command,org.eclipse.debug.ui,3.14.500.v20200520-0842,"org.eclipse.debug.ui.commands.Resume",1604056004011
activated,view,org.eclipse.ui.console,3.9.200.v20200511-1122,"org.eclipse.ui.console.ConsoleView",1604056027487
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604056029666
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604056129010
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604056129059
